Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
modern office chair,Red,,,,False,False,False,,2200,550,Red,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_3_0,3_0,832,FqPRhLddrYrW6zbHX,True,False,2020-08-13
modern office chair,Light blue,,,,False,False,False,,2200,550,Light blue,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_4_0,4_0,832,jHQak4ShoPnHchiNq,True,False,2020-08-13
modern office chair,Pink,,,,False,False,False,,2200,550,Pink,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_5_0,5_0,832,LHnMMwJ2NZw6DCLwS,True,False,2020-08-13
modern office chair,Black,,,,False,False,False,,2200,550,Black,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_6_0,6_0,832,RtodPP8Jbuvx6XKfJ,True,False,2020-08-13
monster statue,Brown,,,,False,False,False,,,25000,Brown,Brown,3x3,5000,Nook Miles Shop,,1.0.0,child's room,horror,None,None,True,Toy,True,Does not play music,No lighting,FtrMonster_Remake_0_0,0_0,4722,ocnmkHpuF49FNT5iD,False,False,2020-08-13
monster statue,Blue,,,,False,False,False,,,25000,Blue,Blue,3x3,5000,Nook Miles Shop,,1.0.0,child's room,horror,None,None,True,Toy,True,Does not play music,No lighting,FtrMonster_Remake_1_0,1_0,4722,ifyYxTHPnYs8Tm9GC,False,False,2020-08-13
monster statue,Red,,,,False,False,False,,,25000,Red,Red,3x3,5000,Nook Miles Shop,,1.0.0,child's room,horror,None,None,True,Toy,True,Does not play music,No lighting,FtrMonster_Remake_2_0,2_0,4722,fkzyCxLt3dtyWM9cN,False,False,2020-08-13
monster statue,Black,,,,False,False,False,,,25000,Black,Black,3x3,5000,Nook Miles Shop,,1.0.0,child's room,horror,None,None,True,Toy,True,Does not play music,No lighting,FtrMonster_Remake_3_0,3_0,4722,aG4vRb8bZpnnkHfXr,False,False,2020-08-13
monstera,Black,,,,False,False,False,,1700,425,Black,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_0_0,0_0,4129,eN8a2au2XNYvv7Sp3,True,False,2020-08-13
monstera,Brown,,,,False,False,False,,1700,425,Brown,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_1_0,1_0,4129,chaNnKeq2vr2Ek5q2,True,False,2020-08-13
monstera,Red,,,,False,False,False,,1700,425,Red,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_2_0,2_0,4129,F5Ju8GEjoPDy2vuot,True,False,2020-08-13
monstera,Yellow,,,,False,False,False,,1700,425,Yellow,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_3_0,3_0,4129,QmRyMChkXM5kafcqE,True,False,2020-08-13
monstera,Blue,,,,False,False,False,,1700,425,Blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_4_0,4_0,4129,o87GCEeBgydKktemF,True,False,2020-08-13
monstera,White,,,,False,False,False,,1700,425,White,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_5_0,5_0,4129,GX8vNi8HbPZ5CS2MD,True,False,2020-08-13
moon,,,,,True,False,False,,,12500,Yellow,Yellow,2x2,,Crafting,,1.0.0,space,None,None,None,True,Space,True,Does not play music,No lighting,FtrMoon,,1054,4NXubRkipm8qStFXD,False,False,2020-08-13
mossy garden rock,,,,,True,False,False,,,2550,Gray,Green,1x1,,Crafting,,1.0.0,zen-style,garden,None,None,False,Japanese Style,True,Does not play music,No lighting,FtrGardenrockMoss,,12208,Mib5YvhMCH9yJKgie,False,False,2020-08-13
mountain bike,Green,,,,False,False,False,,5100,1275,Green,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_0_0,0_0,2614,oH4JFjjuwefekXuqZ,True,False,2020-08-13
mountain bike,Yellow,,,,False,False,False,,5100,1275,Yellow,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_1_0,1_0,2614,pSqL2dDrqKqA3rbCa,True,False,2020-08-13
mountain bike,Pink,,,,False,False,False,,5100,1275,Pink,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_2_0,2_0,2614,DuZc4BLoNC5qHbDpt,True,False,2020-08-13
mountain bike,Blue,,,,False,False,False,,5100,1275,Purple,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_3_0,3_0,2614,smiuovJsk4NsJiwZd,True,False,2020-08-13
mountain bike,White,,,,False,False,False,,5100,1275,White,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_4_0,4_0,2614,iXQezwkodYJ23aqRs,True,False,2020-08-13
mountain bike,Black,,,,False,False,False,,5100,1275,Black,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_5_0,5_0,2614,cGKAZ6SBsPtmdeZoQ,True,False,2020-08-13
mountain standee,Spring,Season,,,True,True,False,2,,1080,Green,Green,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_0_0,0_0,532,DDbhoYWyenb7fHRmn,False,False,2020-08-13
mountain standee,Cherry blossoms,Season,,,True,True,False,2,,1080,Pink,Pink,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_1_0,1_0,532,dv3ZuzJYHRyJquk42,False,False,2020-08-13
mountain standee,Summer,Season,,,True,True,False,2,,1080,Green,Green,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_2_0,2_0,532,ECHWG29TPChWY73tJ,False,False,2020-08-13
mountain standee,Kyoto in summer,Season,,,True,True,False,2,,1080,Black,Red,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_3_0,3_0,532,5mkBnTePitRksfGwX,False,False,2020-08-13
mountain standee,Fall,Season,,,True,True,False,2,,1080,Orange,Brown,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_4_0,4_0,532,CAuRbPEw2oWtBqfrY,False,False,2020-08-13
mountain standee,Winter,Season,,,True,True,False,2,,1080,White,Gray,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_5_0,5_0,532,GnG9BMNc2twGaLr28,False,False,2020-08-13
Mr. Flamingo,Natural,,,,False,False,False,,3000,750,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,fancy,None,None,False,Animal,True,Does not play music,No lighting,FtrFlamingoMale_Remake_0_0,0_0,335,FgWdsFovNtHJWtzwY,True,False,2020-08-13
Mr. Flamingo,White,,,,False,False,False,,3000,750,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,fancy,None,None,False,Animal,True,Does not play music,No lighting,FtrFlamingoMale_Remake_1_0,1_0,335,eu9visDda5y6AEbW7,True,False,2020-08-13
Mrs. Flamingo,Natural,,,,False,False,False,,3000,750,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,fancy,None,None,False,Animal,True,Does not play music,No lighting,FtrFlamingoFemale_Remake_0_0,0_0,336,ngYxzsgzeE7yb6wGa,True,False,2020-08-13
Mrs. Flamingo,White,,,,False,False,False,,3000,750,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,fancy,None,None,False,Animal,True,Does not play music,No lighting,FtrFlamingoFemale_Remake_1_0,1_0,336,TEut5pqy4hF7z8S2P,True,False,2020-08-13
mum cushion,Yellow,Flower color,,,True,True,False,1,,440,Yellow,Yellow,1x1,,Crafting,,1.0.0,fancy,None,flowers,None,True,Chair,False,Does not play music,No lighting,FtrFlowerStoolS_Remake_0_0,0_0,7232,p6tfqj4HNCbaNihhL,False,False,2020-08-13
mum cushion,Red,Flower color,,,True,True,False,1,,440,Red,Red,1x1,,Crafting,,1.0.0,fancy,None,flowers,None,True,Chair,False,Does not play music,No lighting,FtrFlowerStoolS_Remake_1_0,1_0,7232,AF8vTNyRftjx8K28Z,False,False,2020-08-13
mum cushion,White,Flower color,,,True,True,False,1,,440,White,White,1x1,,Crafting,,1.0.0,fancy,None,flowers,None,True,Chair,False,Does not play music,No lighting,FtrFlowerStoolS_Remake_2_0,2_0,7232,hrBTofiB2hxCgRxvA,False,False,2020-08-13
mush lamp,Ordinary mushroom,Mushroom type,,,True,True,False,3,,1600,Brown,Brown,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Lamp,True,Does not play music,Fluorescent,FtrMushroomLamp_Remake_0_0,0_0,805,GKFnaHSs6d9MDNttQ,False,False,2020-08-13
mush lamp,White mushroom,Mushroom type,,,True,True,False,3,,1600,White,White,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Lamp,True,Does not play music,Fluorescent,FtrMushroomLamp_Remake_1_0,1_0,805,S3qFAPAvvgv4g3DRh,False,False,2020-08-13
mush lamp,Strange mushroom,Mushroom type,,,True,True,False,3,,1600,Blue,Blue,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Lamp,True,Does not play music,Fluorescent,FtrMushroomLamp_Remake_2_0,2_0,805,JDdSXrPcPKbiQmamP,False,False,2020-08-13
mush lamp,Red mushroom,Mushroom type,,,True,True,False,3,,1600,Red,Beige,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Lamp,True,Does not play music,Fluorescent,FtrMushroomLamp_Remake_3_0,3_0,805,cAfehsTrveDSZ6AJ2,False,False,2020-08-13
mush lamp,Yellow mushroom,Mushroom type,,,True,True,False,3,,1600,Yellow,Yellow,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Lamp,True,Does not play music,Fluorescent,FtrMushroomLamp_Remake_4_0,4_0,805,75rpYquohgtznCDTt,False,False,2020-08-13
mush log,Ordinary mushroom,Mushroom type,,,True,True,False,3,,1680,Brown,Brown,1x1,,Crafting,,1.0.0,facility,garden,mush,None,False,Desk,True,Does not play music,No lighting,FtrMushroomPulpwood_Remake_0_0,0_0,3808,X28QA9bYxyXzAY9Ri,False,False,2020-08-13
mush log,White mushroom,Mushroom type,,,True,True,False,3,,1680,Brown,White,1x1,,Crafting,,1.0.0,facility,garden,mush,None,False,Desk,True,Does not play music,No lighting,FtrMushroomPulpwood_Remake_1_0,1_0,3808,BSkHosDy9P8aB38TS,False,False,2020-08-13
mush log,Strange mushroom,Mushroom type,,,True,True,False,3,,1680,Brown,Purple,1x1,,Crafting,,1.0.0,facility,garden,mush,None,False,Desk,True,Does not play music,No lighting,FtrMushroomPulpwood_Remake_2_0,2_0,3808,CLNnMiDbC5azqYFAZ,False,False,2020-08-13
mush log,Red mushroom,Mushroom type,,,True,True,False,3,,1680,Brown,Red,1x1,,Crafting,,1.0.0,facility,garden,mush,None,False,Desk,True,Does not play music,No lighting,FtrMushroomPulpwood_Remake_3_0,3_0,3808,aFRu4hJzbNMTaihGk,False,False,2020-08-13
mush log,Yellow mushroom,Mushroom type,,,True,True,False,3,,1680,Brown,Orange,1x1,,Crafting,,1.0.0,facility,garden,mush,None,False,Desk,True,Does not play music,No lighting,FtrMushroomPulpwood_Remake_4_0,4_0,3808,9MpB3jmXDvDReYqcx,False,False,2020-08-13
mush low stool,Ordinary mushroom,Mushroom type,,,True,True,False,2,,800,Brown,Beige,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Chair,True,Does not play music,No lighting,FtrMushroomChairS_Remake_0_0,0_0,4708,PyepEy9Qq8Wm7MdXz,False,False,2020-08-13
mush low stool,White mushroom,Mushroom type,,,True,True,False,2,,800,White,White,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Chair,True,Does not play music,No lighting,FtrMushroomChairS_Remake_1_0,1_0,4708,NFpsRoFD6h8zihnWu,False,False,2020-08-13
mush low stool,Strange mushroom,Mushroom type,,,True,True,False,2,,800,Brown,Brown,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Chair,True,Does not play music,No lighting,FtrMushroomChairS_Remake_2_0,2_0,4708,sbzdDLLHEBDuAeRFd,False,False,2020-08-13
mush low stool,Red mushroom,Mushroom type,,,True,True,False,2,,800,Red,Beige,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Chair,True,Does not play music,No lighting,FtrMushroomChairS_Remake_3_0,3_0,4708,qmCSzTc27WLLQK4vk,False,False,2020-08-13
mush low stool,Yellow mushroom,Mushroom type,,,True,True,False,2,,800,Yellow,Beige,1x1,,Crafting,,1.0.0,garden,None,mush,None,True,Chair,True,Does not play music,No lighting,FtrMushroomChairS_Remake_4_0,4_0,4708,SBkPJws98vAws76R6,False,False,2020-08-13
mush parasol,Ordinary mushroom,Mushroom type,,,True,True,False,2,,1200,Orange,Brown,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Plants,True,Does not play music,No lighting,FtrMushroomParasol_Remake_0_0,0_0,3805,YoHwDYpbfA3Q7vaaE,False,False,2020-08-13
mush parasol,White mushroom,Mushroom type,,,True,True,False,2,,1200,White,Brown,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Plants,True,Does not play music,No lighting,FtrMushroomParasol_Remake_1_0,1_0,3805,6ysyJKh9q8GPqtmDd,False,False,2020-08-13
mush parasol,Strange mushroom,Mushroom type,,,True,True,False,2,,1200,Gray,Brown,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Plants,True,Does not play music,No lighting,FtrMushroomParasol_Remake_2_0,2_0,3805,uiHMZyCL9Ad8Fuy4T,False,False,2020-08-13
mush parasol,Red mushroom,Mushroom type,,,True,True,False,2,,1200,Red,Brown,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Plants,True,Does not play music,No lighting,FtrMushroomParasol_Remake_3_0,3_0,3805,Qa4fYkaT8sAvitZz9,False,False,2020-08-13
mush parasol,Yellow mushroom,Mushroom type,,,True,True,False,2,,1200,Yellow,Brown,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Plants,True,Does not play music,No lighting,FtrMushroomParasol_Remake_4_0,4_0,3805,eKdzydLdowBncibBP,False,False,2020-08-13
mush partition,Ordinary mushroom,Mushroom type,,,True,True,False,3,,1800,Brown,Beige,2x1,,Crafting,,1.0.0,garden,None,mush,None,False,Screen,True,Does not play music,No lighting,FtrMushroomScreen_Remake_0_0,0_0,3806,yTpM8rbQWGRxKRpbP,False,False,2020-08-13
mush partition,White mushroom,Mushroom type,,,True,True,False,3,,1800,White,White,2x1,,Crafting,,1.0.0,garden,None,mush,None,False,Screen,True,Does not play music,No lighting,FtrMushroomScreen_Remake_1_0,1_0,3806,HT9LKiBrKtNdDFmh9,False,False,2020-08-13
mush partition,Strange mushroom,Mushroom type,,,True,True,False,3,,1800,Green,Green,2x1,,Crafting,,1.0.0,garden,None,mush,None,False,Screen,True,Does not play music,No lighting,FtrMushroomScreen_Remake_2_0,2_0,3806,nE3tfhFk9nDDZMXJf,False,False,2020-08-13
mush partition,Red mushroom,Mushroom type,,,True,True,False,3,,1800,Red,Beige,2x1,,Crafting,,1.0.0,garden,None,mush,None,False,Screen,True,Does not play music,No lighting,FtrMushroomScreen_Remake_3_0,3_0,3806,aZQMG2oKf3K2m675w,False,False,2020-08-13
mush partition,Yellow mushroom,Mushroom type,,,True,True,False,3,,1800,Orange,Beige,2x1,,Crafting,,1.0.0,garden,None,mush,None,False,Screen,True,Does not play music,No lighting,FtrMushroomScreen_Remake_4_0,4_0,3806,W4sTXojRHHQrvHnXi,False,False,2020-08-13
mush table,Ordinary mushroom,Mushroom type,,,True,True,False,3,,1520,Brown,Beige,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Table,True,Does not play music,No lighting,FtrMushroomTableL_Remake_0_0,0_0,808,RBrEghiDZo4GdNZAn,False,False,2020-08-13
mush table,White mushroom,Mushroom type,,,True,True,False,3,,1520,White,White,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Table,True,Does not play music,No lighting,FtrMushroomTableL_Remake_1_0,1_0,808,PEb7M5GXB8SmzL4eE,False,False,2020-08-13
mush table,Strange mushroom,Mushroom type,,,True,True,False,3,,1520,Green,White,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Table,True,Does not play music,No lighting,FtrMushroomTableL_Remake_2_0,2_0,808,hHy6ig4SAqq95TgYq,False,False,2020-08-13
mush table,Red mushroom,Mushroom type,,,True,True,False,3,,1520,Red,Beige,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Table,True,Does not play music,No lighting,FtrMushroomTableL_Remake_3_0,3_0,808,nyDS6oX2dCrvjXTfp,False,False,2020-08-13
mush table,Yellow mushroom,Mushroom type,,,True,True,False,3,,1520,Yellow,Beige,2x2,,Crafting,,1.0.0,garden,None,mush,None,False,Table,True,Does not play music,No lighting,FtrMushroomTableL_Remake_4_0,4_0,808,MFLc6Xhe8b8MRNjzS,False,False,2020-08-13
music stand,Brown,Body,,,True,True,False,2,,960,Brown,White,1x1,,Crafting,,1.0.0,music,None,None,None,False,Musical Instrument,False,Does not play music,No lighting,FtrMusicstand_Remake_0_0,0_0,1058,B7YreGpDtQNqjXuLX,False,False,2020-08-13
music stand,Natural,Body,,,True,True,False,2,,960,Yellow,White,1x1,,Crafting,,1.0.0,music,None,None,None,False,Musical Instrument,False,Does not play music,No lighting,FtrMusicstand_Remake_1_0,1_0,1058,zC3LpGg2p2q9fx68e,False,False,2020-08-13
music stand,White,Body,,,True,True,False,2,,960,White,White,1x1,,Crafting,,1.0.0,music,None,None,None,False,Musical Instrument,False,Does not play music,No lighting,FtrMusicstand_Remake_2_0,2_0,1058,BJeejyasFZSaTgRqQ,False,False,2020-08-13
music stand,Black,Body,,,True,True,False,2,,960,Black,White,1x1,,Crafting,,1.0.0,music,None,None,None,False,Musical Instrument,False,Does not play music,No lighting,FtrMusicstand_Remake_3_0,3_0,1058,vrCj5LDvrh4LkYvAo,False,False,2020-08-13
natural garden chair,Natural,Chair back and seat,,,True,True,False,3,,2220,Beige,Black,1x1,,Crafting,,1.0.0,garden,None,None,natural,True,Chair,True,Does not play music,No lighting,FtrGardenChairNatural_Remake_0_0,0_0,2586,bAaMPJCmczQXBm2EX,False,False,2020-08-13
natural garden chair,Oak,Chair back and seat,,,True,True,False,3,,2220,Orange,Green,1x1,,Crafting,,1.0.0,garden,None,None,natural,True,Chair,True,Does not play music,No lighting,FtrGardenChairNatural_Remake_1_0,1_0,2586,pvStbiEHiiSvznhTT,False,False,2020-08-13
natural garden chair,Shabby,Chair back and seat,,,True,True,False,3,,2220,White,Gray,1x1,,Crafting,,1.0.0,garden,None,None,natural,True,Chair,True,Does not play music,No lighting,FtrGardenChairNatural_Remake_2_0,2_0,2586,qwGZNQWm8gckGAvny,False,False,2020-08-13
natural garden table,Natural,Tabletop,,,True,True,False,5,,3330,Beige,Black,2x2,,Crafting,,1.0.0,garden,None,None,natural,False,Table,True,Does not play music,No lighting,FtrGardenTableNatural_Remake_0_0,0_0,3396,85aQ83vYty7KyApgu,False,False,2020-08-13
